hr,operational_setting_1,operational_setting_2,sensor_measurement_01,sensor_measurement_02,sensor_measurement_03,sensor_measurement_04,sensor_measurement_05,sensor_measurement_06,sensor_measurement_07,sensor_measurement_08,sensor_measurement_09,sensor_measurement_10,sensor_measurement_11,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,operational_setting_3,sensor_measurement_16,t,e
562,0.000147571,0.002136499,1,0.982947737,0.965571474,0.971244085,1,1,0.954312849,0.999198092,0.858894875,0.948717949,0.965879265,0.994156238,0.65053302,0.119998605,0.989130435,1,1,0.945982444,0.951427836,1,1,194,1
563,0.999852429,0.997626113,0,0.128122408,0.294158017,0.240111887,0,0.002510986,0.00066848,0.62702851,0.271235406,0.230769231,0.487314086,0.993191466,0.540789593,0.444308787,0.27173913,0.627906977,1,0.008440243,0.007186755,1,0,224,0
564,0.238129467,0.297329377,0.597936745,0.635818969,0.720511281,0.70261156,0.617180205,0.614563716,0.621455903,0.854453753,0.683981823,0.897435897,0.787401575,0.995975522,0.747221971,0.093312868,0.72826087,0.854122622,1,0.635043889,0.637550235,1,1,203,0
565,0.000207075,0.000712166,1,0.983777307,0.95644963,0.970433691,1,1,0.953690471,0.999198092,0.854334625,0.948717949,0.982502187,0.994183803,0.632193513,0.110963826,0.97826087,1,1,0.948008103,0.948976279,1,1,170,1
566,0.999783404,0.997626113,0,0.12249977,0.295073061,0.23896165,0,0.002510986,0.002996635,0.628991074,0.32347534,0.230769231,0.495188101,0.996278736,0.648816515,0.428715945,0.293478261,0.627906977,1,0.015530047,0.017642252,1,0,266,0
567,0.000157092,0.00189911,1,0.985436446,0.938892225,0.975269913,1,1,0.956272187,0.999240298,0.844728653,0.948717949,0.965879265,0.994238933,0.617648387,0.127742701,0.97826087,1,1,0.953072248,0.950565873,1,1,183,1
568,0.000195174,0.000593472,1,0.984330353,0.977038117,0.963270855,1,0.999372254,0.996496243,0.999662355,0.903948238,1,0.979877515,0.994845361,0.776583251,0.01231381,0.97826087,1,1,0.989871708,0.98438392,1,1,304,0
569,0.999973818,0.997626113,0,0.117338004,0.289325441,0.235144956,0,0.001255493,0.014545203,0.628168063,0.311075917,0.307692308,0.473315836,0.995093445,0.6684434,0.323752049,0.293478261,0.627906977,1,0.015867657,0.017502323,1,0,325,0
570,0.99986433,0.997626113,0,0.125818048,0.286094192,0.216688887,0,0.002510986,0.002282052,0.627534978,0.288895433,0.230769231,0.475940507,0.994018413,0.571438251,0.448808735,0.282608696,0.627906977,1,0.014517218,0.010147653,1,0,186,1
571,0.999957157,0.999406528,0,0.119826712,0.297332075,0.211277547,0,0.001255493,0.012678069,0.628125857,0.314052415,0.307692308,0.491688539,0.994900491,0.650036137,0.322461367,0.293478261,0.627906977,1,0.027346388,0.025108865,1,0,297,0
572,0.999950016,0.999881306,0,0.132178081,0.277344085,0.234125428,0,0.002510986,0.002028491,0.627007407,0.277817128,0.230769231,0.495188101,0.993522245,0.546435992,0.434750759,0.304347826,0.627906977,1,0.009453072,0.015095544,1,0,340,0
573,0.999776263,0.997744807,0,0.129044152,0.27966029,0.244189998,0,0.002510986,0.002374257,0.626648659,0.269373105,0.230769231,0.491688539,0.992998511,0.513867558,0.447413402,0.326086957,0.627906977,1,0.008102633,0.012123451,1,0,184,1
574,0.999833388,0.999643917,0,0.12249977,0.321952475,0.248973937,0,0.001883239,0.015259785,0.628083652,0.315357618,0.307692308,0.478565179,0.994872926,0.657805583,0.316252137,0.293478261,0.627906977,1,0.023295071,0.024509969,1,0,161,1
575,0.8333734,0.998813056,0.060268766,0.182136602,0.307540534,0.214231564,0.14659197,0.145637163,0.131022083,0.64899656,0.268330535,0.230769231,0.473315836,0.991647831,0.419346824,0.43928559,0.326086957,0.651162791,1,0.151924375,0.149964738,1,0,131,1
576,0.999857189,0.999050445,0,0.119642363,0.284921792,0.224714401,0,0,0.012424508,0.628336886,0.316384271,0.307692308,0.496062992,0.99517614,0.663451983,0.31701957,0.282608696,0.627906977,1,0.020931803,0.018392271,1,0,344,0
577,0.999942876,0.998813056,0,0.121946723,0.295330417,0.212558492,0,0.001255493,0.014222489,0.628336886,0.310972455,0.307692308,0.502187227,0.99501075,0.65843798,0.316531203,0.293478261,0.627906977,1,0.019581364,0.027358924,1,0,342,0
578,0.999821487,0.998575668,0,0.123237165,0.27971748,0.229001647,0,0.001255493,0.012747222,0.628252474,0.310868994,0.307692308,0.477690289,0.994983185,0.654011202,0.31555447,0.293478261,0.627906977,1,0.019918974,0.022696488,1,0,543,0
579,0.999926215,0.997626113,0,0.12775371,0.298247119,0.218858652,0,0.002510986,0.003250196,0.627978137,0.30143811,0.230769231,0.488188976,0.994679971,0.60906586,0.450099417,0.293478261,0.627906977,1,0.009790682,0.012414503,1,0,187,1
580,0.999811966,0.997626113,0,0.124066734,0.27385548,0.242360076,0,0.001883239,0.001705777,0.625931163,0.255572976,0.230769231,0.503937008,0.99175809,0.478927636,0.457041197,0.315217391,0.627906977,1,0.007765024,0.010466691,1,0,177,1
581,0.999828627,0.997626113,0,0.130426767,0.29267107,0.236399759,0,0.002510986,0.003457655,0.628125857,0.297824928,0.230769231,0.489938758,0.995038315,0.615615683,0.442808805,0.304347826,0.627906977,1,0.004051317,0.010102876,1,0,194,1
582,0.595310577,0.73768546,0.238088774,0.007097428,0.019816419,0.011371657,0.29318394,0.210295041,0.088262413,0.002194695,0.044878274,0.025641026,0.012248469,0.0031424,0.10906586,0.989674539,0.02173913,0,0,0.126941256,0.137320751,0,0,174,1
583,0.999828627,0.998813056,0,0.127938059,0.321409168,0.236844169,0,0.002510986,0.002051542,0.629729673,0.32649959,0.256410256,0.499562555,0.997133249,0.702457313,0.429867095,0.293478261,0.627906977,1,0.007765024,0.012655181,1,0,226,0
584,0.99999762,0.997626113,0,0.126371094,0.274141431,0.243719447,0,0.002510986,0.001982389,0.626564248,0.264900399,0.230769231,0.496062992,0.992833122,0.511608998,0.455087732,0.282608696,0.627906977,1,0.009115463,0,1,0,170,1
585,0.999902413,0.997626113,0,0.121117154,0.27737268,0.229550623,0,0.001883239,0.012793324,0.628020343,0.317800893,0.307692308,0.490813648,0.994872926,0.666930165,0.311298706,0.304347826,0.627906977,1,0.021269413,0.025914856,1,0,239,0
586,0.99999762,0.997626113,0,0.120932805,0.31248749,0.216401328,0,0.001255493,0.01290858,0.628357988,0.312611917,0.307692308,0.485564304,0.99495562,0.654304815,0.319635818,0.304347826,0.627906977,1,0.021269413,0.018974376,1,0,302,0
587,0.999885752,0.997626113,0,0.121393677,0.302479197,0.229236923,0,0.001883239,0.014360795,0.628231371,0.318676334,0.307692308,0.501312336,0.995203705,0.657353871,0.31628702,0.304347826,0.627906977,1,0.021607022,0.020222543,1,0,235,0
588,0.999909553,0.997626113,0,0.120379759,0.281318807,0.236321334,0,0.001883239,0.012424508,0.628210269,0.314975607,0.307692308,0.482939633,0.994900491,0.652136598,0.319740468,0.293478261,0.627906977,1,0.015530047,0.023133067,1,0,248,0
589,0.238336543,0.297329377,0.597936745,0.639413771,0.694346744,0.714218493,0.617180205,0.616446955,0.59109769,0.853419714,0.636771693,0.846153846,0.786526684,0.994459452,0.626795555,0.197404681,0.717391304,0.854122622,1,0.615124916,0.611450672,1,1,190,1
590,0.238200873,0.297329377,0.597936745,0.640519864,0.714248949,0.7140355,0.617180205,0.616446955,0.590337006,0.853440817,0.646218494,0.846153846,0.802274716,0.994597277,0.658596079,0.198416297,0.739130435,0.854122622,1,0.608372721,0.606284493,1,1,166,1
591,0.000173753,0.002611276,1,0.985712969,0.955734752,0.96410739,1,0.998116761,0.995896916,0.999767869,0.905412611,1,0.970253718,0.994845361,0.763664288,0.016046325,0.967391304,1,1,1,0.985150732,1,1,370,0
592,0.238327022,0.297329377,0.597936745,0.632592866,0.70509851,0.69254699,0.617180205,0.61393597,0.617007054,0.854474856,0.681474879,0.871794872,0.786526684,0.995699873,0.756933779,0.09732445,0.684782609,0.854122622,1,0.629642134,0.634505379,1,1,254,0
593,0.99986195,0.999406528,0,0.120564107,0.289611392,0.224531409,0,0.000627746,0.015536398,0.628252474,0.321429993,0.307692308,0.476815398,0.994928056,0.671966754,0.308263857,0.293478261,0.627906977,1,0.022282242,0.019489315,1,0,489,0
594,0.476294637,0.831454006,0.626985204,0.66079823,0.653913242,0.58066034,0.507936508,0.50094162,0.453851828,0.863781206,0.58067982,0.358974359,0.689413823,0.994128673,0.446969013,0.399483727,0.663043478,0.864693446,1,0.470627954,0.473262361,1,1,247,0
595,0.999852429,0.999287834,0,0.128122408,0.281090046,0.228949363,0,0.002510986,0.002535614,0.625994471,0.252222426,0.230769231,0.486439195,0.99192348,0.48491282,0.449994768,0.293478261,0.627906977,1,0.005064146,0.009962947,1,0,149,1
596,0.000159472,0.000593472,1,0.98322426,0.965142547,0.946775416,1,0.998744507,0.993499608,0.999873383,0.903900486,1,0.983377078,0.994900491,0.770078598,0.014127743,0.967391304,1,1,0.992910196,0.989023967,1,1,205,0
597,0.999769123,0.998931751,0,0.129044152,0.270967373,0.225603221,0,0.002510986,0.003503757,0.626500939,0.264987943,0.230769231,0.496937883,0.992502343,0.514703225,0.460424879,0.293478261,0.627906977,1,0.008777853,0.009727866,1,0,225,0
598,0.999954777,0.997626113,0,0.125265001,0.286380144,0.220610148,0,0.002510986,0.002166797,0.626669762,0.270415675,0.230769231,0.49343832,0.992585038,0.522066131,0.449227335,0.282608696,0.627906977,1,0.009453072,0.007634528,1,0,178,1
599,0.999892892,0.997626113,0,0.129044152,0.289611392,0.244555983,0,0.002510986,0.004310544,0.629729673,0.332611758,0.256410256,0.490813648,0.997271073,0.709684705,0.43150661,0.304347826,0.627906977,1,0.010465901,0.00958234,1,0,251,0
600,0.999785784,0.997982196,0,0.120011061,0.302622173,0.239536768,0,0.001883239,0.015213683,0.628210269,0.315532706,0.307692308,0.473315836,0.99501075,0.648409974,0.307810374,0.293478261,0.627906977,1,0.022957461,0.019416552,1,0,298,0
601,0.999952396,0.997626113,0,0.132546779,0.303737382,0.225786213,0,0.002510986,0.002120695,0.62688079,0.272850992,0.230769231,0.487314086,0.993136336,0.529700063,0.449401751,0.293478261,0.627906977,1,0.007765024,0.011334251,1,0,199,1
602,0.000152331,0.001186944,1,0.984975574,0.984787395,0.978903615,1,1,0.955534554,0.998965961,0.893419073,0.948717949,0.973753281,0.994018413,0.761699341,0.120521854,0.967391304,1,1,0.95104659,0.951567765,1,1,209,0
603,0.999930975,0.997626113,0,0.128306756,0.279803266,0.220218022,0,0.002510986,0.003204094,0.626711967,0.261462304,0.230769231,0.496937883,0.992943382,0.522382329,0.46443646,0.304347826,0.627906977,1,0.004726536,0.005871422,1,0,184,1
604,0.999797685,0.999287834,0,0.122315421,0.299676875,0.216610462,0,0.001255493,0.013208243,0.628168063,0.318166986,0.307692308,0.494313211,0.99501075,0.660222242,0.313949838,0.293478261,0.627906977,1,0.017555706,0.021397947,1,0,297,0
605,0.999947636,0.997626113,0,0.128030233,0.309999714,0.228138969,0,0.002510986,0.001129501,0.629244308,0.325106844,0.230769231,0.486439195,0.996333866,0.661848405,0.43823909,0.293478261,0.627906977,1,0.008777853,0.009386439,1,0,228,0
606,0.238129467,0.298160237,0.597936745,0.641533782,0.740442081,0.694716754,0.617180205,0.616446955,0.590383108,0.853483023,0.671956451,0.846153846,0.790901137,0.994542147,0.746544403,0.20033488,0.706521739,0.854122622,1,0.602633356,0.60847858,1,1,303,0
607,0.999878611,0.997626113,0,0.128767628,0.290126104,0.223433456,0,0.001883239,0.002881379,0.626648659,0.263770284,0.230769231,0.500437445,0.992970947,0.513686873,0.450518017,0.282608696,0.627906977,1,0.013504389,0.009929364,1,0,234,0
608,0.999842908,0.997626113,0,0.122407595,0.300992251,0.221734243,0,0.000627746,0.014844867,0.628379091,0.316034094,0.307692308,0.472440945,0.99517614,0.658257295,0.308542924,0.293478261,0.627906977,1,0.018230925,0.028198498,1,0,193,1
609,0.999954777,0.999406528,0,0.119181491,0.291984787,0.226413615,0,0.001883239,0.013830621,0.628231371,0.311394259,0.307692308,0.495188101,0.99495562,0.659522089,0.320821851,0.315217391,0.627906977,1,0.021269413,0.026709653,1,0,261,0
610,0.238136608,0.297329377,0.597936745,0.642732049,0.717165652,0.725903851,0.617180205,0.616446955,0.589484118,0.853398611,0.619079832,0.846153846,0.790026247,0.994404322,0.593730238,0.196183765,0.72826087,0.854122622,1,0.606684673,0.609295765,1,1,149,1
611,0.000192794,0.000593472,1,0.978615541,0.96823082,0.947350535,1,0.997489014,0.993107741,0.999725663,0.904561046,0.974358974,0.967629046,0.994872926,0.773827807,0.021453239,0.989130435,1,1,0.98818366,0.993361767,1,1,351,0
612,0.833197267,0.998931751,0.060268766,0.185823578,0.317405851,0.227511568,0.14659197,0.145637163,0.132335992,0.650980227,0.301772369,0.230769231,0.467191601,0.994542147,0.526470323,0.429239195,0.326086957,0.651162791,1,0.151924375,0.151716649,1,0,262,0
613,0.595322478,0.736498516,0.238088774,0.00691308,0.023676761,0.016051029,0.29318394,0.210295041,0.086833249,0.000590879,0.012295963,0.025641026,0.015748031,0.001019902,0.034036498,0.991837304,0.032608696,0,0,0.133018231,0.132014642,0,0,168,1
614,0.833359119,0.997863501,0.060268766,0.176790488,0.332818621,0.242804486,0.14659197,0.14438167,0.145405929,0.652161985,0.33391696,0.307692308,0.46544182,0.996085782,0.62245912,0.313077755,0.326086957,0.651162791,1,0.167116813,0.174950465,1,0,203,0
615,0.99986671,0.997626113,0,0.118259747,0.295158846,0.20050715,0,0.000627746,0.014061131,0.628210269,0.320355588,0.307692308,0.487314086,0.995093445,0.656495618,0.318100952,0.282608696,0.627906977,1,0.021944632,0.025573429,1,0,295,0
616,0.000149951,0.001186944,1,0.984238179,0.962197249,0.970616684,1,1,0.95389793,0.999493532,0.819603505,0.948717949,0.965004374,0.994431887,0.561974885,0.130184533,0.956521739,1,1,0.95070898,0.946020978,1,1,139,1
617,0.00014043,0.000593472,1,0.981565121,0.952217552,0.955376049,1,0.996233522,0.992416209,0.999662355,0.904314331,0.974358974,0.980752406,0.994845361,0.760005421,0.021871839,0.989130435,1,1,0.993923025,0.986510842,1,1,298,0
618,0.999992859,0.997626113,0,0.128398931,0.299333734,0.244059289,0,0.001255493,0.015421142,0.628210269,0.319504023,0.307692308,0.484689414,0.994872926,0.650984732,0.315519587,0.282608696,0.627906977,1,0.017218096,0.021129283,1,0,399,0
619,0.000188034,0.000949555,1,0.982486865,0.981584742,0.961676208,1,0.996861268,0.995067079,0.999767869,0.904362082,1,0.9720035,0.994900491,0.781529497,0.011964977,0.97826087,1,1,0.98750844,0.988139616,1,1,288,0
620,0.595301057,0.736735905,0.238088774,0.00691308,0.021446341,0.013724414,0.29318394,0.210295041,0.087040708,0.000886319,0.025968755,0.025641026,0.019247594,0.001543635,0.056192971,0.988244323,0.032608696,0,0,0.129304524,0.131275817,0,0,187,1
621,0.000176133,0.000593472,1,0.985805143,0.963083698,0.964656367,1,1,0.997418284,1,0.907211244,1,0.967629046,0.994900491,0.76863312,0.01862769,0.97826087,1,1,0.998311951,0.995152858,1,1,303,0
622,0.999947636,0.997626113,0,0.125265001,0.299819851,0.219486053,0,0.000627746,0.01290858,0.628421297,0.318055567,0.307692308,0.488188976,0.995313964,0.664039209,0.314438204,0.304347826,0.627906977,1,0.020256583,0.018722504,1,0,313,0
623,0.999776263,0.998931751,0,0.118351922,0.298961997,0.245732361,0,0.001883239,0.014314693,0.628125857,0.313845493,0.307692308,0.477690289,0.994983185,0.647800163,0.322670667,0.293478261,0.627906977,1,0.021269413,0.024912964,1,0,285,0
624,0.833273432,0.997626113,0.060268766,0.178173104,0.341482943,0.225080386,0.14659197,0.142498431,0.143584897,0.652204191,0.336670619,0.307692308,0.455818023,0.996003087,0.625395248,0.299019779,0.336956522,0.651162791,1,0.17116813,0.168267455,1,0,380,0
625,0.000180893,0.001186944,1,0.990506037,0.962654771,0.951454788,1,1,0.9543359,0.999324709,0.84771311,0.948717949,0.973753281,0.994321627,0.621036227,0.127533401,0.967391304,1,1,0.948008103,0.949054639,1,1,255,0
626,0.999923834,0.998931751,0,0.126002397,0.292957022,0.250803859,0,0.002510986,0.002881379,0.627957035,0.297323539,0.230769231,0.487314086,0.994597277,0.589529316,0.433564726,0.293478261,0.627906977,1,0.010128292,0.010617815,1,0,269,0
627,0.23829608,0.297329377,0.597936745,0.645497281,0.711932744,0.71492432,0.617180205,0.616446955,0.589622424,0.853419714,0.646918847,0.846153846,0.800524934,0.994459452,0.694552353,0.205253427,0.717391304,0.854122622,1,0.61006077,0.613488039,1,1,263,0
628,0.999883371,0.997982196,0,0.127200664,0.279974836,0.216793454,0,0.002510986,0.005025126,0.631249077,0.372285139,0.256410256,0.503937008,0.999366007,0.808180504,0.4198207,0.293478261,0.627906977,1,0.006076975,0.019976268,1,0,196,1
629,0.000171373,0.000593472,1,0.982855563,0.960624517,0.968394636,1,0.998116761,0.996611498,0.999746766,0.905492197,1,0.973753281,0.99495562,0.767390912,0.006592947,0.967391304,1,1,0.994935854,0.988973593,1,1,227,0
630,0.476128025,0.831928783,0.626985204,0.666052171,0.655085642,0.553943482,0.507936508,0.50094162,0.452261307,0.863675692,0.57347733,0.358974359,0.706911636,0.993853024,0.42183124,0.395855862,0.663043478,0.864693446,1,0.464550979,0.46675846,1,1,161,1
631,0.99986909,0.997626113,0,0.120564107,0.294100826,0.225995347,0,0.001883239,0.013277396,0.628210269,0.315285991,0.307692308,0.497812773,0.994900491,0.650239407,0.313775421,0.304347826,0.627906977,1,0.023295071,0.023894281,1,0,399,0
632,0.999992859,0.997626113,0,0.132731127,0.279002602,0.225211095,0,0.002510986,0.00311189,0.629180999,0.321175319,0.256410256,0.478565179,0.996499256,0.664942633,0.43307636,0.315217391,0.627906977,1,0.005064146,0.015207487,1,0,273,0
633,0.999878611,0.999050445,0,0.116877132,0.285693861,0.22244007,0,0.001255493,0.012724171,0.628083652,0.31160914,0.307692308,0.478565179,0.995038315,0.65992863,0.321554401,0.304347826,0.627906977,1,0.020594193,0.02403421,1,0,457,0
634,0.999826247,0.999643917,0,0.126739792,0.288553373,0.234569838,0,0,0.012631967,0.628379091,0.319360769,0.307692308,0.494313211,0.995369094,0.656766646,0.325496215,0.282608696,0.627906977,1,0.020594193,0.023289787,1,0,370,0
635,0.238112806,0.297329377,0.597936745,0.634897226,0.721483515,0.719577549,0.617180205,0.616446955,0.588792587,0.853546331,0.656365648,0.846153846,0.782152231,0.994376757,0.694710453,0.21212544,0.706521739,0.854122622,1,0.604321404,0.604353472,1,1,156,1
636,0.999840528,0.999406528,0,0.132178081,0.306253753,0.22889708,0,0.002510986,0.002374257,0.627724903,0.287383308,0.230769231,0.489063867,0.994266498,0.576497425,0.456971431,0.293478261,0.627906977,1,0.005064146,0.011507763,1,0,180,1
637,0.999807206,0.997626113,0,0.128214582,0.306253753,0.229812041,0,0.002510986,0.003457655,0.629180999,0.321175319,0.230769231,0.484689414,0.996333866,0.666162255,0.441064639,0.293478261,0.627906977,1,0.010803511,0.014183206,1,0,242,0
638,0.999923834,0.999762611,0,0.128491105,0.267078436,0.237968264,0,0.002510986,0.000968143,0.627788212,0.293073672,0.230769231,0.483814523,0.994321627,0.566808203,0.439355356,0.293478261,0.627906977,1,0.006752194,0.015185098,1,0,170,1
639,0.238210393,0.298872404,0.597936745,0.634528528,0.719739212,0.680103521,0.617180205,0.61393597,0.619243004,0.854411547,0.677368266,0.897435897,0.790901137,0.995865263,0.757453248,0.091603586,0.706521739,0.854122622,1,0.632343011,0.636856187,1,1,435,0
640,0.999773883,0.999406528,0,0.122407595,0.288639158,0.250725433,0,0.001883239,0.01403808,0.628273577,0.320872894,0.307692308,0.491688539,0.99501075,0.658008854,0.317682353,0.293478261,0.627906977,1,0.019581364,0.024140556,1,0,344,0
641,0.000183274,0.000593472,1,0.984883399,0.958050957,0.955271482,1,1,0.954243696,0.999345812,0.834485997,0.948717949,0.985126859,0.994266498,0.591991146,0.13604493,0.97826087,1,1,0.955435517,0.958474662,1,1,134,1
642,0.999785784,0.998219585,0,0.130611116,0.281747734,0.223694874,0,0.002510986,0.003549859,0.626500939,0.26945269,0.230769231,0.483814523,0.992585038,0.507859789,0.442878571,0.293478261,0.627906977,1,0.011478731,0.011183128,1,0,205,0
643,0.999933355,0.997626113,0,0.13153286,0.334763089,0.248686378,0,0.002510986,0.003642064,0.629518644,0.324406491,0.256410256,0.489063867,0.996774905,0.682085103,0.441273939,0.304347826,0.627906977,1,0.009453072,0.009839809,1,0,190,1
644,0.999940496,0.997626113,0,0.11936584,0.2784307,0.237863697,0,0.001883239,0.013323498,0.628041446,0.315628208,0.307692308,0.489938758,0.994652406,0.662435631,0.328949663,0.293478261,0.627906977,1,0.015867657,0.026121951,1,0,379,0
645,0.83324249,0.99810089,0.060268766,0.171260024,0.336535987,0.229315348,0.14659197,0.143753923,0.145083214,0.652183088,0.337187925,0.307692308,0.469816273,0.996003087,0.616835306,0.302019744,0.315217391,0.651162791,1,0.165428764,0.171653737,1,0,259,0
646,0.000183274,0.000949555,1,0.990506037,0.972176947,0.974511803,1,1,0.95613388,0.999240298,0.849567453,0.948717949,0.971128609,0.994128673,0.620449002,0.117138173,0.956521739,1,1,0.955435517,0.949300915,1,1,163,1
647,0.238174691,0.298753709,0.597936745,0.636648539,0.694918647,0.699448409,0.617180205,0.614563716,0.61804435,0.854348239,0.683424724,0.871794872,0.783902012,0.995865263,0.761157286,0.091498936,0.72826087,0.854122622,1,0.632005402,0.636083778,1,1,273,0
648,0.238155649,0.299465875,0.597936745,0.643838142,0.695948071,0.712466996,0.617180205,0.616446955,0.590936333,0.853483023,0.643600131,0.846153846,0.792650919,0.994404322,0.652520553,0.19349775,0.717391304,0.854122622,1,0.607697502,0.60281985,1,1,254,0
649,0.99999524,0.998575668,0,0.127108489,0.282548397,0.239981178,0,0.001883239,0.002489512,0.626606453,0.266348855,0.230769231,0.487314086,0.992750427,0.527170476,0.45212265,0.293478261,0.627906977,1,0.010803511,0.019875519,1,0,239,0
650,0.833175845,0.997626113,0.060268766,0.180016591,0.322495782,0.243510313,0.14659197,0.143126177,0.144737449,0.652098677,0.343546808,0.307692308,0.468941382,0.996003087,0.628218448,0.300973244,0.347826087,0.651162791,1,0.168467252,0.170131309,1,0,381,0
651,0.999959537,0.997626113,0,0.119918887,0.284921792,0.22934149,0,0.001255493,0.012724171,0.628062549,0.310805326,0.307692308,0.480314961,0.994928056,0.649426326,0.314438204,0.304347826,0.627906977,1,0.018568535,0.020077017,1,0,297,0
652,0.99985957,0.997626113,0,0.129044152,0.292242143,0.224766685,0,0.002510986,0.005209534,0.62814696,0.29462559,0.230769231,0.47944007,0.994983185,0.593436625,0.440087906,0.293478261,0.627906977,1,0.005064146,0.009033818,1,0,190,1
653,0.999895272,0.997626113,0,0.123605862,0.299276543,0.241941808,0,0.002510986,0.00378037,0.629539747,0.330542534,0.230769231,0.488188976,0.99680247,0.690125576,0.440890222,0.304347826,0.627906977,1,0.008777853,0.01086409,1,0,197,1
654,0.238234195,0.297448071,0.597936745,0.636740713,0.720797232,0.70982668,0.617180205,0.616446955,0.588907842,0.853419714,0.623425202,0.846153846,0.789151356,0.994349192,0.59854097,0.198765131,0.717391304,0.854122622,1,0.605671843,0.610946928,1,1,145,1
655,0.999781024,0.998456973,0,0.128030233,0.295644963,0.230021175,0,0.001883239,0.002189848,0.626332116,0.258804148,0.230769231,0.496937883,0.992116434,0.487600506,0.446994802,0.282608696,0.627906977,1,0.006752194,0.010931256,1,0,159,1
656,0.999983339,0.997626113,0,0.122591944,0.297703812,0.241497399,0,0.002510986,0.003987829,0.630257244,0.35507875,0.256410256,0.481189851,0.997987761,0.732812359,0.425227614,0.293478261,0.627906977,1,0.009115463,0.016897829,1,0,174,1
657,0.238158029,0.297329377,0.597936745,0.639690294,0.711189271,0.681227616,0.617180205,0.616446955,0.588608179,0.853440817,0.613381509,0.846153846,0.800524934,0.994569712,0.572883729,0.205079011,0.695652174,0.854122622,1,0.608035111,0.612122332,1,1,170,1
658,0.238212773,0.297448071,0.597936745,0.62807632,0.728003203,0.703343529,0.617180205,0.615819209,0.620280301,0.854538164,0.685501906,0.897435897,0.799650044,0.995810133,0.764116,0.108068511,0.717391304,0.854122622,1,0.638757596,0.648431116,1,1,164,1
659,0.999766743,0.999643917,0,0.129689372,0.299819851,0.238595666,0,0.002510986,0.00267392,0.626754173,0.272667945,0.230769231,0.498687664,0.992860687,0.527825458,0.464610877,0.293478261,0.627906977,1,0.003038488,0.008865903,1,0,176,1
660,0.999926215,0.998338279,0,0.124435432,0.303480026,0.220557865,0,0.001255493,0.013899774,0.62829468,0.319376686,0.307692308,0.490813648,0.995093445,0.662548559,0.325286915,0.304347826,0.627906977,1,0.017218096,0.020463221,1,0,225,0
661,0.000183274,0.002967359,1,0.989399945,0.982042264,0.967610383,1,1,0.955949472,0.999113681,0.888906575,0.948717949,0.958005249,0.994073543,0.723461921,0.125545052,0.967391304,1,1,0.954085078,0.953610729,1,1,378,0
662,0.23830084,0.297329377,0.597936745,0.636187667,0.722713105,0.708571877,0.617180205,0.614563716,0.619173851,0.854411547,0.687356249,0.871794872,0.776902887,0.995865263,0.762105881,0.087661771,0.717391304,0.854122622,1,0.635719109,0.638540932,1,1,241,0
663,0.999766743,0.997626113,0,0.119181491,0.301735724,0.234935822,0,0.001883239,0.014890969,0.628210269,0.311235088,0.307692308,0.49343832,0.994983185,0.662909929,0.30976384,0.282608696,0.627906977,1,0.021269413,0.024571537,1,0,324,0
664,0.999840528,0.998931751,0,0.13153286,0.297675217,0.21778684,0,0.002510986,0.004149186,0.631059151,0.369467812,0.256410256,0.47944007,0.999035228,0.787853465,0.427146196,0.293478261,0.627906977,1,0.011478731,0.01086409,1,0,211,0
665,0.999785784,0.998456973,0,0.131348511,0.288210231,0.225760071,0,0.002510986,0.003826472,0.627682698,0.282098829,0.230769231,0.489063867,0.994211368,0.570218629,0.446436669,0.282608696,0.627906977,1,0.00033761,0.008317381,1,0,242,0
666,0.23816993,0.297329377,0.597936745,0.639966817,0.7098453,0.715211879,0.617180205,0.616446955,0.589000046,0.853440817,0.652792258,0.846153846,0.797025372,0.994542147,0.676845243,0.202497645,0.706521739,0.854122622,1,0.607697502,0.607107275,1,1,263,0
667,0.999940496,0.997626113,0,0.120656282,0.291126934,0.214702115,0,0.001883239,0.014337744,0.628041446,0.312007067,0.307692308,0.471566054,0.994735101,0.656585961,0.315728887,0.282608696,0.627906977,1,0.021269413,0.022310284,1,0,379,0
668,0.999814346,0.997626113,0,0.12858328,0.321351977,0.223433456,0,0.002510986,0.003734268,0.631227974,0.3708526,0.256410256,0.487314086,0.999366007,0.794922757,0.413576586,0.282608696,0.627906977,1,0.01215395,0.012828693,1,0,290,0
669,0.999773883,0.998575668,0,0.129044152,0.295416202,0.230883852,0,0.002510986,0.004494952,0.628104754,0.304605614,0.230769231,0.49256343,0.994872926,0.601386756,0.440332089,0.293478261,0.627906977,1,0.006414585,0.006733385,1,0,161,1
670,0.999852429,1,0,0.132178081,0.309627977,0.245287951,0,0.002510986,0.005140381,0.630848123,0.362400618,0.256410256,0.468941382,0.998897403,0.776515494,0.42582063,0.315217391,0.627906977,1,0.006076975,0.011485375,1,0,167,1
671,0.99986671,0.997626113,0,0.127569361,0.290383461,0.218048258,0,0.002510986,0.003250196,0.627070716,0.276201542,0.230769231,0.490813648,0.993411985,0.553211672,0.459587679,0.315217391,0.627906977,1,0.006414585,0.011255891,1,0,146,1
